LAT,LON,averageSignal,radio,Network,MCC,MNC,TAC,CID,RANGE
33.797378540039,-7.1733856201172,0,GSM,IAM,604,1,172,20262,1000
33.797378540039,-7.1733856201172,0,GSM,IAM,604,1,67,52391,1000
33.803646,-7.145787,0,GSM,IAM,604,1,28,20811,16870
33.81983,-7.113706,0,GSM,IAM,604,1,28,53159,13412
33.890762329102,-6.9962310791016,0,GSM,IAM,604,1,28,22599,1000
33.947067260742,-6.8726348876953,0,GSM,IAM,604,1,171,49456,1000
33.947067260742,-6.8726348876953,0,GSM,IAM,604,1,171,47861,1000
33.947067260742,-6.8726348876953,0,GSM,IAM,604,1,171,47591,1000
33.947067260742,-6.8726348876953,0,GSM,IAM,604,1,171,49459,1000
33.947067260742,-6.8726348876953,0,GSM,IAM,604,1,171,45071,1000
33.951328,-6.86234,0,GSM,IAM,604,1,5,47678,9213
33.989639282227,-6.7737579345703,0,GSM,IAM,604,1,4,46605,1000
33.989639282227,-6.7737579345703,0,GSM,IAM,604,1,5,44827,1000
33.989639282227,-6.7737579345703,0,GSM,IAM,604,1,4,45542,1000
33.971111,-6.827328,0,GSM,IAM,604,1,4,45543,5352
33.947359,-6.876758,0,GSM,IAM,604,1,5,45094,10598
34.056930541992,-6.7119598388672,0,GSM,IAM,604,1,47,49420,1000
34.056930541992,-6.7119598388672,0,GSM,IAM,604,1,47,45389,1000
34.056930541992,-6.7119598388672,0,GSM,IAM,604,1,47,49942,1000
34.056930541992,-6.7119598388672,0,GSM,IAM,604,1,47,45033,1000
34.223098754883,-6.6034698486328,0,GSM,IAM,604,1,49,45217,1000
34.223098754883,-6.6034698486328,0,GSM,IAM,604,1,47,45148,1000
34.233306,-6.599758,0,GSM,IAM,604,1,37,23391,12534
34.319229125977,-6.5114593505859,0,GSM,IAM,604,1,91,54442,1000
34.319229125977,-6.5114593505859,0,GSM,IAM,604,1,91,54910,1000
34.260651,-6.598465,0,GSM,IAM,604,1,91,23511,10311
34.464114,-6.453082,0,GSM,IAM,604,1,37,23011,5207
34.372445,-6.504262,0,GSM,IAM,604,1,37,54377,15037
34.387743,-6.507191,0,GSM,IAM,604,1,37,54376,13410
34.505996704102,-6.4785003662109,0,GSM,IAM,604,1,91,54909,1000
34.545216,-6.449219,0,GSM,IAM,604,1,37,23523,16751
34.437336,-6.477587,0,GSM,IAM,604,1,37,23053,7635
34.549124,-6.43843,0,GSM,IAM,604,1,37,23051,16011
34.719629,-6.35539,0,GSM,IAM,604,1,37,23782,16431
34.828047,-6.176376,0,GSM,IAM,604,1,52,21907,5265
34.725632,-6.354142,0,GSM,IAM,604,1,37,53857,15865
34.824998,-6.259967,0,GSM,IAM,604,1,37,23342,8754
34.777926,-6.300013,0,GSM,IAM,604,1,52,21820,8256
34.872559,-6.235491,0,GSM,IAM,604,1,37,53682,17077
35.020980834961,-6.1873626708984,0,GSM,IAM,604,1,37,23372,1000
35.020980834961,-6.1873626708984,0,GSM,IAM,604,1,37,20046,1000
35.146638,-6.102914,0,GSM,IAM,604,1,68,53868,4912
35.137038,-6.143454,0,GSM,IAM,604,1,37,21879,7765
35.126276,-6.136116,0,GSM,IAM,604,1,68,21629,8299
35.160333,-6.14274,0,GSM,IAM,604,1,68,21595,24363
35.207882,-6.093264,0,GSM,IAM,604,1,68,24056,17638
35.385282,-6.02264,0,GSM,IAM,604,1,68,20329,26527
35.371276,-6.026653,0,GSM,IAM,604,1,68,54368,24284
35.449226,-6.006384,0,GSM,IAM,604,1,68,54366,30258
35.541418,-5.962838,0,GSM,IAM,604,1,65,20349,24997
35.729027,-5.887699,0,GSM,IAM,604,1,65,23306,7419
35.694992,-5.897596,0,GSM,IAM,604,1,65,20430,3767
35.718766,-5.89058,0,GSM,IAM,604,1,65,20346,6130
35.680619,-5.893018,0,GSM,IAM,604,1,65,20347,4053
35.69275,-5.901716,0,GSM,IAM,604,1,65,23307,3650
35.716324,-5.904465,0,GSM,IAM,604,1,65,20732,1000
35.716324,-5.904465,0,GSM,IAM,604,1,65,20432,1000
35.671922,-5.904463,0,GSM,IAM,604,1,65,23308,1935
35.662307739258,-5.8866119384766,0,GSM,IAM,604,1,185,23949,1000
35.659193,-5.849247,0,GSM,IAM,604,1,65,20021,30649
35.653921,-5.88164,0,GSM,IAM,604,1,65,53856,33427
35.662283,-5.870139,0,GSM,IAM,604,1,65,53873,32135
35.71908,-5.731499,0,GSM,IAM,604,1,58,20429,19321
35.8381,-5.550738,0,GSM,IAM,604,1,51,20425,9090
35.528667,-5.938826,0,GSM,IAM,604,1,51,54868,15919
35.676361,-5.770221,0,GSM,IAM,604,1,58,53448,34024
35.885468,-5.490761,0,GSM,IAM,604,1,173,20773,1081
35.299777,-6.072679,0,GSM,IAM,604,1,68,21639,26336
35.485351,-6.004336,0,GSM,IAM,604,1,65,20407,15929
35.64007,-5.918224,0,GSM,IAM,604,1,65,53872,23204
35.876772,-5.519748,0,GSM,IAM,604,1,51,20424,12625
35.099119,-6.18528,0,GSM,IAM,604,1,68,22311,17334
35.130844116211,-6.1406707763672,0,GSM,IAM,604,1,68,54410,1000
35.741958618164,-5.6243133544922,0,GSM,IAM,604,1,58,24106,1000
35.888637,-5.493482,0,GSM,IAM,604,1,51,51546,2873
35.121776,-6.173906,0,GSM,IAM,604,1,68,54813,33625
35.168635,-6.129201,0,GSM,IAM,604,1,68,21653,18671
35.667086,-5.902258,0,GSM,IAM,604,1,65,20332,21150
35.879287719727,-5.5144500732422,0,GSM,IAM,604,1,45,54893,1000
35.49381,-5.959107,0,GSM,IAM,604,1,65,20442,21347
35.459281,-5.998046,0,GSM,IAM,604,1,68,50861,31140
35.37187,-6.033684,0,GSM,IAM,604,1,68,50862,21312
35.155926,-6.151772,0,GSM,IAM,604,1,68,54848,11253
35.214076,-6.109684,0,GSM,IAM,604,1,68,22310,18973
35.086898803711,-6.1997222900391,0,GSM,IAM,604,1,68,21627,1000
35.104751586914,-6.1200714111328,0,GSM,IAM,604,1,68,24196,1000
35.095146,-6.161275,0,GSM,IAM,604,1,68,24124,3898
35.321233,-6.000521,0,GSM,IAM,604,1,51,20155,39618
35.854114,-5.53231,0,GSM,IAM,604,1,51,50010,4756
35.876541137695,-5.5171966552734,0,GSM,IAM,604,1,23,57211,1000
29.989743,-9.634699,0,UMTS,IAM,604,1,137,13558572,7217
29.987869262695,-9.6398162841797,0,UMTS,IAM,604,1,137,13555874,1000
35.225795,-6.081153,0,GSM,IAM,604,1,68,52528,21416
35.214817,-6.084585,0,GSM,IAM,604,1,68,21635,14634
35.814262,-5.564674,0,GSM,IAM,604,1,51,20141,11528
35.893020629883,-5.4814910888672,0,GSM,IAM,604,1,2907,13173,1000
35.797618,-5.581757,0,GSM,IAM,604,1,51,20148,17191
35.654482,-5.935513,0,GSM,IAM,604,1,65,50006,17472
35.405503,-6.001295,0,GSM,IAM,604,1,68,20445,10769
35.17708,-6.135635,0,GSM,IAM,604,1,68,21636,2788
35.134967,-6.160976,0,GSM,IAM,604,1,68,22478,6402
35.058059692383,-6.1736297607422,0,GSM,IAM,604,1,68,22020,1000
35.450820922852,-6.0211944580078,0,GSM,IAM,604,1,68,21615,1000
35.680165,-5.925539,0,GSM,IAM,604,1,65,20392,7111
35.661273,-5.885556,0,GSM,IAM,604,1,65,52553,13957
33.765381,-7.160669,0,UMTS,IAM,604,1,113,6559330,1000
33.764446,-7.160164,0,UMTS,IAM,604,1,113,6562897,1000
33.765793,-7.157822,0,UMTS,IAM,604,1,113,6562895,1000
33.771169,-7.159244,0,UMTS,IAM,604,1,113,6559328,1000
33.7764,-7.159795,0,UMTS,IAM,604,1,113,6618133,1000
33.77815246582,-7.1610260009766,0,UMTS,IAM,604,1,113,6618132,1000
32.73307800293,-9.0341949462891,0,UMTS,IAM,604,1,129,7500806,1000
32.73307800293,-9.0341949462891,0,UMTS,IAM,604,1,129,7500807,1000
35.157456,-6.143934,0,GSM,IAM,604,1,219,21649,30410
35.122571,-6.174916,0,GSM,IAM,604,1,219,24205,31433
35.128571,-6.166054,0,GSM,IAM,604,1,219,21628,33625
35.16242980957,-6.1489105224609,0,GSM,IAM,604,1,29,53787,1000
35.1172,-6.174843,0,GSM,IAM,604,1,219,24203,35614
35.147989,-6.148934,0,GSM,IAM,604,1,219,54096,16974
35.129679,-6.166417,0,GSM,IAM,604,1,219,21651,16794
35.134175,-6.153445,0,GSM,IAM,604,1,219,21650,21521
35.086994,-6.195042,0,GSM,IAM,604,1,219,24204,19831
35.087118,-6.192793,0,GSM,IAM,604,1,219,54095,16997
35.476062,-6.000999,0,GSM,IAM,604,1,68,50863,32884
35.658187866211,-5.8783721923828,0,GSM,IAM,604,1,65,24101,1000
35.772182,-5.605818,0,GSM,IAM,604,1,58,22558,8808
34.026718139648,-5.0214385986328,0,GSM,IAM,604,1,13,22782,1000
32.744064331055,-5.5089569091797,0,GSM,IAM,604,1,16,49560,1000
32.741317749023,-5.5240631103516,0,GSM,IAM,604,1,16,30121,1000
32.787559,-5.584472,0,GSM,IAM,604,1,16,49561,7638
34.028091430664,-5.0241851806641,0,GSM,IAM,604,1,13,22883,1000
34.031462,-5.024185,0,GSM,IAM,604,1,86,52677,1000
34.209671,-4.020309,0,UMTS,IAM,604,1,115,6752847,1000
35.868301391602,-5.5240631103516,0,GSM,IAM,604,1,173,20734,1000
35.689116,-5.736259,0,GSM,IAM,604,1,51,52220,7986
35.16243,-6.132432,0,GSM,IAM,604,1,219,21107,1160
35.083795,-6.192828,0,GSM,IAM,604,1,219,53866,13877
35.090251,-6.192631,0,GSM,IAM,604,1,219,20047,19409
35.048295,-6.189122,0,GSM,IAM,604,1,219,53867,13243
35.05963,-6.194471,0,GSM,IAM,604,1,219,53868,22317
35.20432,-6.126953,0,GSM,IAM,604,1,68,54870,8751
35.227667,-6.108417,0,GSM,IAM,604,1,68,21659,5662
35.085526,-6.20192,0,GSM,IAM,604,1,68,54767,1000
34.591271,-6.379315,0,GSM,IAM,604,1,220,24269,57497
28.988228,-10.067368,0,GSM,IAM,604,1,83,18546,1028
28.984992,-10.06666,0,GSM,IAM,604,1,83,18547,1000
28.913309,-10.134717,0,GSM,IAM,604,1,83,18548,31872
28.987143,-10.06594,0,GSM,IAM,604,1,83,10096,5950
28.895769,-10.17596,0,GSM,IAM,604,1,83,15735,14869
28.842815,-10.203261,0,GSM,IAM,604,1,82,18550,21695
28.785407,-10.23869,0,GSM,IAM,604,1,83,18881,19713
28.863917,-10.19968,0,GSM,IAM,604,1,162,16448,23918
28.829574,-10.211214,0,GSM,IAM,604,1,83,17837,20689
28.821406,-10.260854,0,GSM,IAM,604,1,162,15806,30672
28.843846,-10.239001,0,GSM,IAM,604,1,83,15878,16921
28.809922,-10.285755,0,GSM,IAM,604,1,83,15879,15338
28.798911,-10.339913,0,GSM,IAM,604,1,83,15880,14233
28.707073,-10.329166,0,GSM,IAM,604,1,83,19107,5427
29.055476,-9.954121,0,GSM,IAM,604,1,162,16125,54943
28.709652,-10.315039,0,GSM,IAM,604,1,167,26568,46856
28.76358,-10.312049,0,GSM,IAM,604,1,167,26510,29099
28.676834,-10.315475,0,GSM,IAM,604,1,83,19110,1000
28.621814,-10.444107,0,GSM,IAM,604,1,83,15541,29071
28.675003051758,-10.314102172852,0,GSM,IAM,604,1,162,17323,1000
28.692643,-10.301177,0,GSM,IAM,604,1,162,19223,54768
28.7495,-10.276419,0,GSM,IAM,604,1,162,19224,49889
29.161497,-9.783273,0,GSM,IAM,604,1,162,17642,74639
28.713337,-10.311412,0,GSM,IAM,604,1,167,26511,30596
28.782579,-10.293068,0,GSM,IAM,604,1,83,19367,22065
28.692551,-10.311808,0,GSM,IAM,604,1,167,26541,35895
28.822637,-10.272271,0,GSM,IAM,604,1,83,19366,16972
28.673629760742,-10.309982299805,0,GSM,IAM,604,1,83,16420,1000
28.842595,-10.192757,0,GSM,IAM,604,1,83,18880,21990
29.000277,-10.050823,0,GSM,IAM,604,1,83,19857,1072
29.001846,-10.052628,0,GSM,IAM,604,1,83,19856,1000
28.996942,-10.049646,0,GSM,IAM,604,1,83,16845,1558
29.001506,-10.050353,0,UMTS,IAM,604,1,120,13359287,1000
28.867608,-10.422819,0,UMTS,IAM,604,1,120,50594049,80379
29.002036,-10.050241,0,UMTS,IAM,604,1,120,13362042,1189
28.63245,-10.478881,0,GSM,IAM,604,1,83,17070,12902
28.752777,-10.479996,0,GSM,IAM,604,1,83,15538,15469
28.618698120117,-10.437698364258,0,GSM,IAM,604,1,83,19645,1000
28.618698120117,-10.437698364258,0,GSM,IAM,604,1,65535,15541,1000
28.618698120117,-10.437698364258,0,GSM,IAM,604,1,83,19644,1000
28.618698120117,-10.437698364258,0,GSM,IAM,604,1,211,19347,1000
28.618698120117,-10.437698364258,0,GSM,IAM,604,1,65535,19645,1000
28.675012,-10.50306,0,GSM,IAM,604,1,83,15539,8938
28.618698120117,-10.437698364258,0,GSM,IAM,604,1,8030,58230,1000
28.361732,-11.295566,0,GSM,IAM,604,1,211,18845,177164
28.618698120117,-10.437698364258,0,GSM,IAM,604,1,36,4433,1000
28.68532,-10.251677,0,GSM,IAM,604,1,83,17328,4712
28.735222,-10.25965,0,GSM,IAM,604,1,83,17327,17311
28.769877,-10.352496,0,GSM,IAM,604,1,83,19106,3957
28.946138,-10.121887,0,UMTS,IAM,604,1,120,13359310,9833
28.948019,-10.115808,0,UMTS,IAM,604,1,120,13359351,8167
28.959368,-10.108158,0,UMTS,IAM,604,1,120,13362129,9064
28.904343,-10.171623,0,UMTS,IAM,604,1,120,13362160,1000
28.922589,-10.150488,0,UMTS,IAM,604,1,120,13362003,5320
28.905441,-10.162216,0,UMTS,IAM,604,1,120,13360186,1000
28.909149,-10.158234,0,UMTS,IAM,604,1,162,50594049,1000
28.954478,-10.105384,0,UMTS,IAM,604,1,83,50594049,6994
28.983778,-10.064292,0,UMTS,IAM,604,1,120,13359298,9368
28.98103,-10.073198,0,UMTS,IAM,604,1,120,13359283,1000
28.985939,-10.061989,0,UMTS,IAM,604,1,120,13359282,1000
28.969299,-10.090568,0,UMTS,IAM,604,1,120,13362059,6754
28.994356,-10.056048,0,UMTS,IAM,604,1,120,13359387,1000
29.000015,-10.05661,0,GSM,IAM,604,1,83,18306,1745
28.995346,-10.053726,0,UMTS,IAM,604,1,120,13359289,1000
29.000473,-10.05455,0,UMTS,IAM,604,1,120,13362103,1000
28.998184,-10.057297,0,UMTS,IAM,604,1,120,13359386,1000
28.995667,-10.057297,0,UMTS,IAM,604,1,120,13359290,1000
28.994293,-10.05455,0,UMTS,IAM,604,1,120,13359292,1000
28.985367,-10.049304,0,UMTS,IAM,604,1,120,13359296,1150
28.988113,-10.057109,0,UMTS,IAM,604,1,120,13359297,1000
28.988113,-10.057042,0,UMTS,IAM,604,1,120,13362058,1000
28.989698,-10.05624,0,UMTS,IAM,604,1,120,13362057,1000
35.891647338867,-5.4814910888672,0,GSM,IAM,604,1,45,54894,1000
35.076667,-6.197729,0,GSM,IAM,604,1,219,21629,15818
35.086212,-6.201782,0,GSM,IAM,604,1,219,21877,1000
35.035402,-6.186682,0,GSM,IAM,604,1,219,21879,9494
35.860754,-5.526832,0,GSM,IAM,604,1,65,24100,16446
33.570785522461,-7.5881195068359,0,UMTS,IAM,604,1,126,7242397,1000
33.570785522461,-7.5881195068359,0,UMTS,IAM,604,1,126,7237867,1000
30.369186,-9.139023,0,UMTS,IAM,604,1,137,13556956,1000
30.368958,-9.133758,0,UMTS,IAM,604,1,137,13556959,1000
31.698257,-8.32283,0,UMTS,IAM,604,1,121,13167920,1000
31.698227,-8.32283,0,UMTS,IAM,604,1,121,13167917,1000
30.573235,-8.516464,0,GSM,IAM,604,1,198,17685,1320
30.578111,-8.505221,0,GSM,IAM,604,1,198,19991,6550
34.987336,-6.201784,0,GSM,IAM,604,1,219,20048,2127
34.987336,-6.201784,0,GSM,IAM,604,1,219,23044,2127
35.044329,-6.187385,0,GSM,IAM,604,1,219,23371,8548
35.588151,-5.971755,0,GSM,IAM,604,1,65,20444,1565
35.508957,-6.001519,0,GSM,IAM,604,1,65,20408,9661
35.490666,-5.889753,0,GSM,IAM,604,1,51,20677,14554
35.716324,-5.893021,0,GSM,IAM,604,1,65,20731,5871
35.723713,-5.883081,0,GSM,IAM,604,1,65,20345,6690
35.666804,-5.822771,0,GSM,IAM,604,1,65,53855,14068
33.233414,-8.533401,0,GSM,IAM,604,1,178,53064,1000
33.231125,-8.533859,0,GSM,IAM,604,1,215,54941,1000
35.751571655273,-5.8097076416016,0,GSM,IAM,604,1,185,20998,1000
35.766678,-5.823565,0,UMTS,IAM,604,1,118,6821814,1000
35.766677856445,-5.8234405517578,0,UMTS,IAM,604,1,118,6823940,1000
35.766157,-5.820694,0,UMTS,IAM,604,1,118,6821901,1000
35.76664,-5.814743,0,UMTS,IAM,604,1,118,6821900,1000
35.767593,-5.814972,0,UMTS,IAM,604,1,118,6821887,1000
35.76752,-5.811923,0,UMTS,IAM,604,1,118,6821886,1000
35.766678,-5.810165,0,UMTS,IAM,604,1,118,6821828,1000
35.765507,-5.811768,0,UMTS,IAM,604,1,118,6821826,1000
35.765991,-5.810223,0,UMTS,IAM,604,1,118,6823885,1000
35.761753,-5.806819,0,UMTS,IAM,604,1,118,6822563,1000
35.763735,-5.80755,0,UMTS,IAM,604,1,118,6821875,1000
35.767777,-5.811904,0,UMTS,IAM,604,1,118,6821842,1053
35.759811401367,-5.8055877685547,0,UMTS,IAM,604,1,118,6822442,1000
35.762009,-5.80751,0,UMTS,IAM,604,1,118,6823833,1000
35.759811,-5.802383,0,UMTS,IAM,604,1,118,6822564,1000
35.759513,-5.802065,0,UMTS,IAM,604,1,118,6821839,1000
35.756499,-5.801145,0,UMTS,IAM,604,1,118,6822405,1000
35.75569152832,-5.8014678955078,0,UMTS,IAM,604,1,118,6823797,1000
35.754868,-5.800095,0,UMTS,IAM,604,1,118,6822406,1000
35.753632,-5.800095,0,UMTS,IAM,604,1,118,6821831,1000
35.751801,-5.799408,0,UMTS,IAM,604,1,118,6821830,1000
35.750656,-5.799637,0,UMTS,IAM,604,1,118,6821829,1000
35.750198364258,-5.7987213134766,0,UMTS,IAM,604,1,118,6823807,1000
35.748825,-5.791696,0,UMTS,IAM,604,1,118,6821861,1000
35.746078491211,-5.7987213134766,0,UMTS,IAM,604,1,118,6822420,1000
35.746078491211,-5.7987213134766,0,UMTS,IAM,604,1,118,6823765,1000
35.746078491211,-5.7973480224609,0,UMTS,IAM,604,1,118,6823848,1000
35.744705200195,-5.7973480224609,0,UMTS,IAM,604,1,118,6821974,1000
35.743659,-5.797348,0,UMTS,IAM,604,1,118,6821975,1000
35.744705200195,-5.7973480224609,0,UMTS,IAM,604,1,118,6825175,1000
35.74333190918,-5.7973480224609,0,UMTS,IAM,604,1,118,6823849,1000
35.743332,-5.797701,0,UMTS,IAM,604,1,118,6821976,1000
35.743332,-5.797691,0,UMTS,IAM,604,1,118,6823850,1000
35.774918,-5.784302,0,UMTS,IAM,604,1,145,8656767,1000
35.662772,-5.912243,0,GSM,IAM,604,1,68,54769,5168
35.779037475586,-5.6119537353516,0,GSM,IAM,604,1,58,20298,1000
35.833295,-5.55122,0,GSM,IAM,604,1,51,20326,8148
35.085983,-6.201553,0,GSM,IAM,604,1,219,20033,1000
35.139089,-6.147281,0,GSM,IAM,604,1,219,21627,14343
34.206963,-4.003143,0,GSM,IAM,604,1,228,36360,1000
35.157761,-2.926895,0,UMTS,IAM,604,1,134,7016830,1000
35.161056518555,-2.9271697998047,0,UMTS,IAM,604,1,134,7017073,1000
25.902328491211,-11.90299987793,0,UMTS,IAM,604,1,120,13359887,1000
25.902328491211,-11.90299987793,0,UMTS,IAM,604,1,120,13364600,1000
25.902328491211,-11.90299987793,0,GSM,IAM,604,1,211,18300,1000
35.183029,-2.927856,0,UMTS,IAM,604,1,134,7051855,1000
35.183029,-2.926712,0,UMTS,IAM,604,1,134,7016855,1000
31.644287,-8.064651,0,UMTS,IAM,604,1,121,13164616,1000
31.644058227539,-8.0646514892578,0,UMTS,IAM,604,1,121,13165837,1000
33.583179,-7.635052,0,UMTS,IAM,604,1,126,7237449,1000
33.583145,-7.634983,0,UMTS,IAM,604,1,126,7242103,1000
34.800224,-5.571098,0,UMTS,IAM,604,1,144,8789741,1000
34.801254272461,-5.5707550048828,0,UMTS,IAM,604,1,144,8789738,1000
34.801055,-5.570038,0,GSM,IAM,604,1,36,54837,1000
34.801254272461,-5.5707550048828,0,GSM,IAM,604,1,36,20056,1000
34.799139,-5.575246,0,UMTS,IAM,604,1,144,8787296,1000
34.79850769043,-5.5748748779297,0,UMTS,IAM,604,1,144,8787295,1000
34.800453,-5.571098,0,GSM,IAM,604,1,36,20055,1000
34.799855,-5.572128,0,GSM,IAM,604,1,144,20055,1000
34.800128,-5.576847,0,UMTS,IAM,604,1,144,8787820,1089
34.797019,-5.567957,0,UMTS,IAM,604,1,144,8789735,1000
34.799096,-5.571834,0,UMTS,IAM,604,1,144,8787294,1000
33.973572,-6.818665,0,UMTS,IAM,604,1,111,6660534,1000
33.973794,-6.818971,0,UMTS,IAM,604,1,111,6620534,1000
32.060165405273,-7.4068450927734,0,UMTS,IAM,604,1,138,13495119,1000
32.060165405273,-7.4068450927734,0,UMTS,IAM,604,1,138,13493783,1000
31.941365,-4.413398,0,UMTS,IAM,604,1,133,7185847,2481
31.926595,-4.420209,0,UMTS,IAM,604,1,133,50594049,2172
31.941964,-4.413169,0,UMTS,IAM,604,1,133,7145847,1000
31.936398,-4.42131,0,UMTS,IAM,604,1,133,7185021,1000
31.931419,-4.423027,0,UMTS,IAM,604,1,133,7185022,1000
31.93244934082,-4.4226837158203,0,UMTS,IAM,604,1,133,7145022,1000
31.92421,-4.421005,0,UMTS,IAM,604,1,133,7146203,1000
31.927643,-4.4244,0,UMTS,IAM,604,1,133,7185849,1000
31.926956,-4.424973,0,UMTS,IAM,604,1,133,7145849,1000
31.923265,-4.427576,0,UMTS,IAM,604,1,133,7145850,1000
31.921806,-4.423027,0,UMTS,IAM,604,1,133,7186203,1000
31.917669,-4.420216,0,UMTS,IAM,604,1,133,7186204,1000
31.91782,-4.420245,0,UMTS,IAM,604,1,133,7146204,1000
31.91716,-4.428726,0,UMTS,IAM,604,1,133,7146205,1000
31.924896,-4.426803,0,UMTS,IAM,604,1,133,7145852,1000
31.917977,-4.42955,0,UMTS,IAM,604,1,133,7186205,1000
31.922562,-4.429276,0,UMTS,IAM,604,1,133,7185850,1000
31.920736,-4.439325,0,UMTS,IAM,604,1,133,7145018,1000
31.92008972168,-4.4419097900391,0,UMTS,IAM,604,1,133,7145020,1000
31.92009,-4.435043,0,UMTS,IAM,604,1,133,7145019,1000
31.929703,-4.426346,0,UMTS,IAM,604,1,133,7145848,1000
31.929703,-4.425823,0,UMTS,IAM,604,1,133,7185848,1000
31.931877,-4.429264,0,UMTS,IAM,604,1,133,7185023,1000
31.931992,-4.429276,0,UMTS,IAM,604,1,133,7145023,1000
32.890973,-6.927634,0,UMTS,IAM,604,1,117,6884986,2793
32.892474,-6.936232,0,UMTS,IAM,604,1,117,6885214,1000
32.885404,-6.921853,0,UMTS,IAM,604,1,117,6885548,1628
34.255886,-6.617289,0,GSM,IAM,604,1,233,54911,1000
33.891872,-4.985469,0,UMTS,IAM,604,1,123,7873557,4553
34.255783,-6.616241,0,GSM,IAM,604,1,233,54912,1000
34.02946472168,-6.7792510986328,0,UMTS,IAM,604,1,135,7316662,1000
34.037705,-6.777329,0,UMTS,IAM,604,1,135,50594049,3733
34.02946472168,-6.7792510986328,0,UMTS,IAM,604,1,135,7315637,1000
34.026169,-6.777603,0,UMTS,IAM,604,1,135,7316716,1000
34.04924,-6.78447,0,UMTS,IAM,604,1,135,7316251,1000
33.576278686523,-7.7062225341797,0,GSM,IAM,604,1,35,54175,1000
33.996506,-6.85112,0,UMTS,IAM,604,1,101,172169,1000
33.99537,-6.850081,0,UMTS,IAM,604,1,101,132169,1000
33.993759,-6.854782,0,UMTS,IAM,604,1,101,172115,1000
33.997192,-6.856155,0,UMTS,IAM,604,1,101,172114,1000
33.99733,-6.856155,0,UMTS,IAM,604,1,101,172170,1000
33.996048,-6.85936,0,UMTS,IAM,604,1,101,132114,1000
33.999745,-6.856648,0,UMTS,IAM,604,1,101,132355,1057
34.00322,-6.852646,0,UMTS,IAM,604,1,101,132176,1000
34.00383,-6.852036,0,UMTS,IAM,604,1,101,172176,1000
34.007309,-6.852127,0,UMTS,IAM,604,1,101,132174,1000
34.009964,-6.852036,0,UMTS,IAM,604,1,101,133771,1000
34.010238647461,-6.8520355224609,0,UMTS,IAM,604,1,101,172174,1000
34.011154,-6.851578,0,UMTS,IAM,604,1,101,173771,1000
34.01207,-6.850662,0,UMTS,IAM,604,1,101,173228,1000
34.014702,-6.849976,0,UMTS,IAM,604,1,101,132203,1000
34.014358520508,-6.8520355224609,0,UMTS,IAM,604,1,101,173226,1000
34.013901,-6.852036,0,UMTS,IAM,604,1,101,132481,1000
34.014359,-6.851486,0,UMTS,IAM,604,1,101,172481,1000
34.015732,-6.850319,0,UMTS,IAM,604,1,101,172203,1000
34.016647,-6.847,0,UMTS,IAM,604,1,101,172202,1000
34.015731811523,-6.8479156494141,0,UMTS,IAM,604,1,101,172446,1000
34.017979,-6.846418,0,UMTS,IAM,604,1,101,172452,1000
34.018276,-6.846098,0,UMTS,IAM,604,1,101,132452,1000
34.018478393555,-6.8451690673828,0,UMTS,IAM,604,1,101,172451,1000
34.018478393555,-6.8451690673828,0,UMTS,IAM,604,1,101,132450,1000
34.018421,-6.844311,0,UMTS,IAM,604,1,101,132451,1000
34.015986,-6.846135,0,UMTS,IAM,604,1,101,132444,1000
34.213333,-4.003525,0,UMTS,IAM,604,1,115,6751946,1000
34.211792,-4.010376,0,UMTS,IAM,604,1,115,6752846,1000
35.690701,-5.632589,0,GSM,IAM,604,1,51,20599,14882
35.676291,-5.921818,0,GSM,IAM,604,1,65,20330,1981
35.097565,-6.033134,0,GSM,IAM,604,1,219,21606,18056
34.972229,-5.915451,0,GSM,IAM,604,1,219,54808,1000
35.060822,-5.97945,0,GSM,IAM,604,1,219,21658,20003
35.022388,-6.007399,0,GSM,IAM,604,1,219,21604,10359
35.11027,-5.994963,0,GSM,IAM,604,1,219,50032,17544
34.966049194336,-5.9168243408203,0,GSM,IAM,604,1,219,21626,1000
35.021005,-5.992773,0,GSM,IAM,604,1,219,21116,11534
34.992145,-5.940166,0,GSM,IAM,604,1,219,54222,2825
34.992145,-5.940166,0,GSM,IAM,604,1,219,24063,2825
34.978408813477,-5.9140777587891,0,GSM,IAM,604,1,219,54805,1000
35.005874633789,-5.9662628173828,0,GSM,IAM,604,1,219,21644,1000
34.997635,-5.962143,0,GSM,IAM,604,1,219,21657,1000
35.005874633789,-5.9662628173828,0,GSM,IAM,604,1,219,21115,1000
35.078659057617,-6.0980987548828,0,GSM,IAM,604,1,68,53969,1000
35.034047,-6.028023,0,GSM,IAM,604,1,219,54447,8080
35.086781,-6.176375,0,GSM,IAM,604,1,219,24124,11093
35.659773,-5.924088,0,GSM,IAM,604,1,65,52554,13502
29.917832,-9.599306,0,UMTS,IAM,604,1,137,13555875,5213
29.8526,-9.619904,0,UMTS,IAM,604,1,137,13558586,1000
29.770334,-9.671964,0,UMTS,IAM,604,1,120,13360244,7067
29.689316,-9.740273,0,UMTS,IAM,604,1,120,13362165,3160
29.689865112305,-9.7469329833984,0,GSM,IAM,604,1,82,17936,1000
29.758804,-9.679367,0,UMTS,IAM,604,1,120,13360612,1000
29.773789,-9.669419,0,UMTS,IAM,604,1,120,13360615,1235
29.792862,-9.656296,0,UMTS,IAM,604,1,120,13361926,1059
